national_id,name,description
112,Rhydon,"Its rugged hide protects it from even the heat of lava. However, the hide also makes it insensitive."
112,Rhydon,"Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful, however."
112,Rhydon,Its brain developed after it stood up on its hind legs. Its drill horn bores tunnels through solid rock.
112,Rhydon,It begins walking on its hind legs after evolution. It can punch holes through boulders with its horn.
112,Rhydon,"Protected by an armor-like hide, it is capable of living in molten lava of 3,600 degrees Fahrenheit."
112,Rhydon,"Standing on its hind legs freed its forelegs and made it smarter. It is very forgetful, however."
112,Rhydon,"RHYDON has a horn that serves as a drill. It is used for destroying rocks and boulders. This POKeMON occasionally rams into streams of magma, but the armor-like hide prevents it from feeling the heat."
112,Rhydon,RHYDON's horn can crush even uncut diamonds. One sweeping blow of its tail can topple a building. This POKeMON's hide is extremely tough. Even direct cannon hits don't leave a scratch.
112,Rhydon,"By lightly spinning its drill-like horn, it can easily shatter even a diamond in the rough."
112,Rhydon,Its brain developed when it began walking on hind legs. Its thick hide protects it even in magma.
112,Rhydon,"Its rugged hide protects it from even the heat of lava. However, the hide also makes it insensitive."
112,Rhydon,"Its horn, which rotates like a drill, destroys tall buildings with one strike. It stands on its hind legs, and its brain is well developed."
112,Rhydon,"Protected by an armor-like hide, it is capable of living in molten lava of 3,600 degrees Fahrenheit."
112,Rhydon,Walks on its hind legs. Shows signs of intelligence. Its armor-like hide even repels molten lava.
112,Rhydon,Its brain developed when it began walking on its hind legs. Its armor-like hide even repels molten lava.
112,Rhydon,"Rhydon has a horn that serves as a drill. It is used for destroying rocks and boulders. This Pokemon occasionally rams into streams of magma, but the armor-like hide prevents it from feeling the heat."
112,Rhydon,"Protected by an armor-like hide, it is capable of living in molten lava of 3,600 degrees."
112,Rhydon,Rhydon's horn can crush even uncut diamonds. One sweeping blow of its tail can topple a building. This Pokemon's hide is extremely tough. Even direct cannon hits don't leave a scratch.
112,Rhydon,It begins walking on its hind legs after evolution. It can punch holes through boulders with its horn.
113,Chansey,The eggs laid by Chansey are rich in nutrients and a favorite food of many Pokemon.
113,Chansey,"Not only are these Pokemon fast runners, they're also few in number, so anyone who finds one must be lucky indeed."
113,Chansey,"It seems that other Pokemon's efforts to take its delicious, nutritious egg away from it caused Chansey to get faster at fleeing."
113,Chansey,"Because the eggs on their bellies have been overharvested by people in the past, the Chansey population remains very small."
113,Chansey,A gentle and kindhearted Pokemon that shares its nutritious eggs if it sees an injured Pokemon.
113,Chansey,It lays several eggs a day. The eggs are apparently rich in nutrients and extremely delicious.
113,Chansey,"Being few in number and difficult to capture, it is said to bring happiness to the Trainer who catches it."
113,Chansey,"CHANSEY lays nutritionally excellent eggs on an everyday basis. The eggs are so delicious, they are easily and eagerly devoured by even those people who have lost their appetite."
113,Chansey,"Chansey lays nutritionally excellent eggs on an everyday basis. The eggs are so delicious, they are easily and eagerly devoured by even those people who have lost their appetite."
113,Chansey,"People try to catch it for its extremely nutritious eggs, but it rarely can be found."
113,Chansey,"Few in number and difficult to capture, it is said to bring happiness to the trainer who catches it."
113,Chansey,"It walks carefully to prevent its egg from breaking. However, it is extremely fast at running away."
113,Chansey,A gentle and kindhearted POKeMON that shares its nutritious eggs if it sees an injured POKeMON.
113,Chansey,A rare and elusive POKeMON that is said to bring happiness to those who manage to get it.
113,Chansey,It lays several eggs a day. The eggs are apparently rich in nutrients and extremely delicious.
113,Chansey,"It is said to deliver happiness. Being compassionate, it shares its eggs with injured people."
113,Chansey,"This species was once very slow. To protect their eggs from other creatures, these Pokemon became able to flee quickly."
113,Chansey,A rare and elusive POKeMON that is said to bring happiness to those who manage to catch one.
113,Chansey,The egg Chansey carries is not only delicious but also packed with nutrition. It's used as a high-class cooking ingredient.
113,Chansey,A kindly Pokemon that lays highly nutritious eggs and shares them with injured Pokemon or people.
113,Chansey,"It is said to deliver happiness. Being compassionate, it shares its eggs with injured people."
113,Chansey,It lays several eggs a day and won't share them with those who have evil in their hearts.
113,Chansey,A kindly Pokemon that lays highly nutritious eggs and shares them with injured Pokemon or people.
113,Chansey,"It walks carefully to prevent its egg from breaking. However, it is extremely fast at running away."
113,Chansey,"CHANSEY lay nutritionally excellent eggs every day. The eggs are so delicious, they are eagerly devoured by even those people who have lost their appetite."
114,Tangela,The blue vines shrouding its body are covered in a growth of fine hair. It is known to be ticklish.
114,Tangela,The vines that cloak its entire body are always jiggling. They effectively unnerve its foes.
114,Tangela,It tangles any moving thing with its vines. Their subtle shaking is ticklish if you get ensnared.
114,Tangela,The blue vines shrouding its body are covered in a growth of fine hair. It is known to be ticklish.
114,Tangela,"Many writhing vines cover it, so its true identity remains unknown. The blue vines grow its whole life long."
114,Tangela,"TANGELA's vines snap off easily if they are grabbed. This happens without pain, allowing it to make a quick getaway. The lost vines are replaced by newly grown vines the very next day."
114,Tangela,It tangles any moving thing with its vines. Their subtle shaking is ticklish if you get ensnared.
114,Tangela,The whole body is swathed with wide vines that are similar to seaweed. Its vines shake as it walks.
114,Tangela,"Its identity is obscured by masses of thick, blue vines. The vines are said to never stop growing."
114,Tangela,The vines that cloak its entire body are always jiggling. They effectively unnerve its foes.
114,Tangela,"During battle, it constantly moves the vines that cover its body in order to annoy its opponent."
114,Tangela,"Many writhing vines cover it, so its true identity remains unknown. The blue vines grow its whole life long."
114,Tangela,It tangles any moving thing with its vines. Their subtle shaking is ticklish if you get ensnared.
114,Tangela,"Tangela's vines snap off easily if they are grabbed. This happens without pain, allowing it to make a quick getaway. The lost vines are replaced by newly grown vines the very next day."
114,Tangela,Its identity is obscured by masses of thick blue vines. The vines are said to never stop growing.
114,Tangela,"The vines of a Tangela have a distinct scent. In some parts of Galar, Tangela vines are used as herbs."
114,Tangela,"Hidden beneath a tangle of vines that grows nonstop even if the vines are torn off, this Pokemon's true appearance remains a mystery."
114,Tangela,Blue plant vines cloak the POKeMON's identity in a tangled mass. It entangles anything that gets close.
